,number,name,href,len
446,446,4_convolutions.ipynb,https://nbviewer.jupyter.org/github/toanngosy/udacity_deep-learning/blob/cc17306bbd97a48f8bf2d8131f73e25634757fda/4_convolutions.ipynb,14968
447,447,tf-slim-tutorial-master_06_mnist_deep_step_by_step-checkpoint.ipynb,https://nbviewer.jupyter.org/github/modulabs/RL4RWS/blob/1cf4f13d73ac99c4802b5507acacc7a95a3bd851/tf_slim/.ipynb_checkpoints/tf-slim-tutorial-master_06_mnist_deep_step_by_step-checkpoint.ipynb,2367
448,448,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Rob-M-F/Learning_Tensorflow/blob/e7160313229c4695c26ab546964430052b140698/3_regularization.ipynb,20676
449,449,3_regularization.ipynb,https://nbviewer.jupyter.org/github/g-jackson/tensorflow-learning/blob/1332b9dd5dd50efb09b35a2ba1ec169958ab9e36/Udacity/Assignment%203/3_regularization.ipynb,14537
450,450,3_regularization.ipynb,https://nbviewer.jupyter.org/github/lopezco/udacity-tensorflow/blob/c9ddcae6e4da587255b33da7982ce3177256c967/3_regularization.ipynb,21721
451,451,3_regularization.ipynb,https://nbviewer.jupyter.org/github/danielnorberg/udacity-deeplearning/blob/dbe2d17150cc596acdaf8652fdb9cc2c36e57781/3_regularization.ipynb,17128
452,452,3_regularization.ipynb,https://nbviewer.jupyter.org/github/todddangerfarr/udacity-deep-learning/blob/fe6f705cd4b70123130b27d11658467970be91ee/3_regularization.ipynb,35634
453,453,3_regularization.ipynb,https://nbviewer.jupyter.org/github/tristancabel/big_data_tlk/blob/b631a293ee2e7efd70e45d71e7297d209c930110/udacity_deep_learning/3_regularization.ipynb,15688
454,454,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/evanfwelch/UdacityDeepLearning/blob/dc8168ad435a374874f4bd09e92b4164eca80ec4/2_fullyconnected.ipynb,10082
455,455,3_regularization.ipynb,https://nbviewer.jupyter.org/github/llevar/udacity_deep_learning/blob/728cdbea01344b75660736f760cbaf4613d462bf/3_regularization.ipynb,18952
456,456,0_Assigment2%2B3-Copy2.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%2520LAB/0_Assigment2%2B3-Copy2.ipynb,0
457,457,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/Eduzc07/deeplearning/blob/664f2c8727426e36b03b0252336aba3cb206e8e8/Udacity/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,20465
458,458,tf_ex1.ipynb,https://nbviewer.jupyter.org/github/selous123/tensorflowExercise/blob/df9fdbff5dba628f03ecd27f9d849624919371d6/tensorflow_ex/ex1/tf_ex1.ipynb,6635
459,459,3_regularization.ipynb,https://nbviewer.jupyter.org/github/horizonhao/udacity-deep-learning/blob/6effabb6815f17b62b922c87a7bfacee30b54a38/3_regularization.ipynb,22348
460,460,Chapter10.ipynb,https://nbviewer.jupyter.org/github/koryako/basedMl/blob/07d59875e1807553c2e3a68fdb205857eaae0998/notebooks/Chapter10.ipynb,17251
461,461,01-create-model.ipynb,https://nbviewer.jupyter.org/github/xmduhan/textcls/blob/915a4c531254aeeec66343961189c1eaba298773/notebook/01-create-model.ipynb,2783
462,462,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Axatchaudhary/NN-Lab/blob/d57fcb67e2e401bebee0e96221eec3d55fa32d62/3_regularization.ipynb,8698
463,463,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/onlylearn2016/udacity_deep_learning/blob/6cf4b18136efd2699e1e27d20cff17ce0dd03f7a/2_fullyconnected.ipynb,9933
464,464,3_regularization.ipynb,https://nbviewer.jupyter.org/github/prozoroff/udacity-deep-learning/blob/666cd1da505542ef4cc80076238d0b055a08ace0/3_regularization.ipynb,17008
465,465,MLP_handigit_recognition.ipynb,https://nbviewer.jupyter.org/github/Geek-ubaid/MNIST_digit_recognizer/blob/5f5f1ab0ab3368d50a32e25c539c43e231217fa3/MLP_handigit_recognition.ipynb,17193
466,466,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/erfanMhi/Udacity-Deep-Learning-Assignment/blob/d63c014b7051ff1edb667e5b1bf79963571e89ce/2_fullyconnected.ipynb,10178
467,467,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Asymptote/deeplearning-udacity/blob/e05015e94aeb7ee9062bc9ffdb6994da68f3c3ec/2_fullyconnected.ipynb,10191
468,468,04_modern_net.ipynb,https://nbviewer.jupyter.org/github/Badissane/TF-Tutorials_1/blob/d6bdab7df46492446c48537fcf37e20ba44e8168/04_modern_net.ipynb,2052
469,469,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/larchen/machine-intelligence/blob/fafc2eb5f6d2fb78d239f67a1da13ca42766d7c9/tensorflow/udacity_examples/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,16626
470,470,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ymlai87416/google_deep_learning_notebook/blob/c45fc2f6ae594649b3ec2a3ac566c00f87942203/2_fullyconnected.ipynb,10485
471,471,3_regularization.ipynb,https://nbviewer.jupyter.org/github/FrancisNemo/tensorflow/blob/ae1c9ed90f431299281eaaf5a366779280193594/3_regularization.ipynb,16654
472,472,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/rrafanell/udacity-deep-learning-google/blob/b2a1bf1306c26f7fbcf135598b875698b6484815/2_fullyconnected.ipynb,10053
473,473,4b_conv_img_net_complete.ipynb,https://nbviewer.jupyter.org/github/adamoz/image_processing_workshop/blob/c266671bf46ce57ebb513f2a8a82eada96edb4ad/notebooks/extended_version/4b_conv_img_net_complete.ipynb,6900
474,474,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/jpnevrones/DeepLearning-MyLearningSpace/blob/a1a450ac958341881b16b80ea3f880cd64cd2cb4/UdacityDeepLearning/Assignment2/2_fullyconnected.ipynb,10135
475,475,DNN.ipynb,https://nbviewer.jupyter.org/github/teamclouday/MachineLearningShared/blob/ade56312e18dc03c444034c2677e1b8d7e205b1b/Chapter11/DNN.ipynb,23606
476,476,3_regularization-Copy1.ipynb,https://nbviewer.jupyter.org/github/kuatroka/udacity_deep_learning/blob/694b80abac8e179973c447e09f3636ab4912ccf0/3_regularization-Copy1.ipynb,28913
477,477,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/chrisbll971/udacity_deep_learning_course/blob/c821f2b93989a5f85f9d6c13a2c8c83a5c1a63ec/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,18132
478,478,3_regularization.ipynb,https://nbviewer.jupyter.org/github/andyliangdong/udacity_deep_learning/blob/d3dcd3a8311f456ed5972d813a6d0ac8d1ea2308/3_regularization.ipynb,15199
479,479,VAE_CVAE.ipynb,https://nbviewer.jupyter.org/github/machism0/deep-learn-2018/blob/cfb4b836eba9a44649df24a6568b973bfa185476/exercise_10/VAE_CVAE.ipynb,10806
480,480,3_regularization-tr-adagrad.ipynb,https://nbviewer.jupyter.org/github/tjr1/deep_learning/blob/59f6c4bd6b8cef8d10dedec13c27f813a833ce58/3_regularization-tr-adagrad.ipynb,22453
481,481,3_regularization.ipynb,https://nbviewer.jupyter.org/github/georgivelikov/Udacity/blob/ae3d4c99903bc5fe19fa2a5f16008e689599104d/Deep%20Learning%20Intro/3_regularization.ipynb,15897
482,482,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/k-nish/matsuolab_dlstudy/blob/5865954e1541942899225c6648520add3b0294df/weblab_dlb/lecture_chap05_exercise_master.ipynb,10282
483,483,0_Assigment2%2B3-Copy2.ipynb,https://nbviewer.jupyter.org/github/DeepLearning-ResearchDevelopment/DeepLearning/blob/709e21acfd9e169204677e7e69561ff4e85a1814/intelligent_systems%2520LAB/0_Assigment2%2B3-Copy2.ipynb,0
484,484,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/psanch21/DLByGoogle/blob/4dad55c5aa3f7a1052f95024e6704410dbb92601/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10913
485,485,Tensorflow%20Mike%20Bernico.ipynb,https://nbviewer.jupyter.org/github/ediboc/Jupyter-Notebook/blob/c4e2264952129fcd8865d6d99a2f7f286e0d87a5/Tensorflow%20Mike%20Bernico.ipynb,10258
486,486,assignment3.ipynb,https://nbviewer.jupyter.org/github/kevinday/udacity_deep_learning/blob/6d67a43574f837b94a200662a8982bfb580010ac/assignment3.ipynb,14719
487,487,assignment_three.ipynb,https://nbviewer.jupyter.org/github/sleebapaul/deep_learning_google_udacity/blob/595d76b30555f2520f745b103b3a50e44659761b/assignment_three.ipynb,30640
488,488,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/D-H/MachineLearningNotes/blob/fd03bde08523d195ab3dde5bebe63731d766f99a/Exercises_Udacity/2_fullyconnected.ipynb,10114
489,489,3_regularization.ipynb,https://nbviewer.jupyter.org/github/rahulravindran0108/Deep-Learning/blob/7aa03c77685494e993c57749a6e1fd9f9c1f59ba/3_regularization.ipynb,15932
490,490,Tensorflow_Tensor_Neuralnetwork.ipynb,https://nbviewer.jupyter.org/github/ChengTsungPao/working/blob/c21e24038c16abdf1a403c5ef22188bf4ffe4058/python/Jupyter/tensorflow/Tensorflow_Tensor_Neuralnetwork.ipynb,4556
491,491,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Xueping/DL_Tutorial/blob/15e2ce26367af879048ac2b75746bf2be4699142/2_fullyconnected.ipynb,10231
492,492,3_regularization.ipynb,https://nbviewer.jupyter.org/github/kaavehh/udacity-deep-learning/blob/beb84f47127b1a3ac844a5fd6a036457f19951f9/Assignments/3_regularization.ipynb,16825
493,493,tf-MNIST-demo.ipynb,https://nbviewer.jupyter.org/github/willschang/tf-learn-demo/blob/d88181bd16dd1c7ba5d3886b2943b64b59e67cd8/tf-MNIST-demo.ipynb,7123
494,494,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/llathrop/ud730/blob/858fdde10c48cfb0a8c3e22c2dd42f9f0da64d55/2_fullyconnected.ipynb,11010
495,495,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/jdamiani27/udacity-deep-learning/blob/e1b709fa921cf2e1cffdc7c8c4e4112d4e051794/2_fullyconnected.ipynb,10337
496,496,3_regularization.ipynb,https://nbviewer.jupyter.org/github/madomdy/udacity/blob/2e13c51cdc129e0f057c394a3a479a6442e4d0d0/730/3_regularization.ipynb,14180
497,497,3_regularization.ipynb,https://nbviewer.jupyter.org/github/vincentalbouy/LSTM-CNN-SA/blob/b54b2241d77e153845bb4f5c70f7b9f929be5f00/tensorflow/udacity_examples/3_regularization.ipynb,16624
498,498,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/adityasalapaka/deep_learning_udacity/blob/4d4be6bbd26cb7433f638787583785f6b56583d3/2_fullyconnected.ipynb,10148
499,499,3_regularization.ipynb,https://nbviewer.jupyter.org/github/fpercerou/udacity/blob/0ff2f9277ba9ef471512cdd3600fd2e391f68a2a/deep_learning/lesson_3_regularization/3_regularization.ipynb,14917
500,500,3_regularization.ipynb,https://nbviewer.jupyter.org/github/taochenshh/TensorFlow-Exercises/blob/04e79ec6cd1936139a99d8cca100111bda9cd702/3_regularization.ipynb,0
501,501,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/abdullahaliafify/iPython/blob/e6f550c61d84b9e1d5cd9352d1964a5e44e2f18d/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
502,502,3_regularization.ipynb,https://nbviewer.jupyter.org/github/FilipaCSR/TensorFlow_Udacity_Assignments/blob/7e3b3a3a7ba521783485d7d287d5d14d328771ac/3_regularization.ipynb,25744
503,503,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/DuioX/Deep-Learning-Udacity/blob/8596915ab774a29133e6f4bbcef2c567aca86c96/2_fullyconnected.ipynb,10114
504,504,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pavelvlasov/udacity/blob/9f0cfd7e65436ea409783aea01875648a288b4a5/3_regularization.ipynb,13069
505,505,3_regularization.ipynb,https://nbviewer.jupyter.org/github/puripuneet/UdacityDLTensorFlow/blob/e7766b9e62c0d143374c743b20bab7fac5357ccb/3_regularization.ipynb,25508
506,506,3_regularization.ipynb,https://nbviewer.jupyter.org/github/sumedha-swamy/udacity-machine-learning/blob/ab4eb50bc27e9e189cb4c321b9e845894fc95b88/DeepLearning/3_regularization.ipynb,15754
507,507,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/alibeyram/Deep-Learning/blob/9fd8283a5b16a939dbe1da2684cef76b7540efcd/2_fullyconnected.ipynb,10255
508,508,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/miaojiang1987/Deep_Learning_Projects/blob/066a255ee2359784cc03aa10d634247d8aaea2b7/2_fullyconnected.ipynb,10007
509,509,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/yangp725/udacity/blob/1f0027eca162d0dd90711e9cf70301bf3633e064/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10324
510,510,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ymlai87416/PythonPlayground/blob/3ca9d5e1425fbef8270273f4c0ae7d01be7a261e/Python%20notebook/Google%20Tensorflow%20tutorial/2_fullyconnected.ipynb,10485
511,511,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/WangQiuc/Udacity/blob/9d9d1f3330b357029bcd355c05fe9f06b243bea9/Deep_Learning/2_fullyconnected.ipynb,10207
512,512,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/nex3z/tensorflow-exercise/blob/48177ce6e311ebef42c701f6c7f2396b5794a22a/udacity-deep-learning-tensorflow/2_fullyconnected.ipynb,10131
513,513,0_Assigment2%2B3-Copy1.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%2520LAB/0_Assigment2%2B3-Copy1.ipynb,0
514,514,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pppineapple/Udacity/blob/873da36acb6496db9da3e1789bca1bfecac81f35/3_regularization.ipynb,28453
515,515,3_regularization.ipynb,https://nbviewer.jupyter.org/github/j-ros/DeepLearning/blob/c889770c29ac194c4393b897850c93fdc0667add/Assignment3/3_regularization.ipynb,16718
516,516,Regularization.ipynb,https://nbviewer.jupyter.org/github/harrisonzzh/Data-Science-Projects/blob/486d563168bdff68404b31b215f1c273c96607fe/SGD-assignment/Regularization.ipynb,9238
517,517,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/danlegion/udacity-deeplearning/blob/45759d507d8df79e6ba87f21466f6952548bab2e/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,10314
518,518,3_regularization.ipynb,https://nbviewer.jupyter.org/github/blu3crab/TensorFlowX/blob/92676ebdb7d3531c2f2b1b533425fd57de4fd78b/zSnippits/3_regularization.ipynb,23102
519,519,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ejulio/udacity-deep-learning/blob/d6c8bf11218609b6802e496ae258cbacca4f0012/2_fullyconnected.ipynb,9650
520,520,Chapter10.ipynb,https://nbviewer.jupyter.org/github/GavinMoreYoung/02040208_Study_TensorFlow/blob/c3e6c5187f8fea4a2ab3f00420f295c762d3548d/10__serving/Chapter10.ipynb,17251
521,521,3_regularization.ipynb,https://nbviewer.jupyter.org/github/aakashef/udacity-deep-learn/blob/7f71f9fa426fd4b04da75cad04a043d4e72bf19d/3_regularization.ipynb,17085
522,522,conv.ipynb,https://nbviewer.jupyter.org/github/skiptomyliu/scratchpad/blob/8e2e2dfc13afa02fd01a8ffbfe719ed3886b004d/conv.ipynb,8230
523,523,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/jhairgallardo/Udacity_Deep_Learning/blob/a2950a9d1d8188f6e52173f20f12050c284265ca/2_fullyconnected.ipynb,10176
524,524,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ccmien/udacity/blob/46cf59c79a9a6484596082313bcd873fd7f70ddd/deeplearning/3_regularization.ipynb,14585
525,525,Count_Digits.ipynb,https://nbviewer.jupyter.org/github/abhinav-goyal/capstone/blob/f8d89a828e66c963a72820c7605b31a51516edcd/src/Count_Digits.ipynb,5471
526,526,lecture_chap5_exercise_master.ipynb,https://nbviewer.jupyter.org/github/SeiichiKuroki/ail/blob/24f1a3328caa98a69959aeb804746d4954deeddf/chap5/lecture_chap5_exercise_master.ipynb,10306
527,527,tensorflow.ipynb,https://nbviewer.jupyter.org/github/mihahauke/PED_2016_torch_tensorflow_presentation/blob/1589641e22f46268f3b72032aa4f9a4320583447/tensorflow.ipynb,3597
528,528,3_regularization.ipynb,https://nbviewer.jupyter.org/github/FrankWork/UdacityDeepLearning/blob/59e2eb0d4ac1d48885a1c9c4ab679415248760bc/3_regularization.ipynb,11809
529,529,tf_cnn_inception.ipynb,https://nbviewer.jupyter.org/github/changkun/ws-18-19-deep-learning-tutorial/blob/511011865552b62b43e230c61eb6f3618e6dae5d/week4/tf_cnn_inception.ipynb,7291
530,530,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/daryadedik/udacity-tf-deep-learning/blob/b47c3f099c2571ce83fa4da4b10e2a74583504c3/2_fullyconnected.ipynb,9873
531,531,notMNIST_multilayer_learning.ipynb,https://nbviewer.jupyter.org/github/sfrey9/notMNIST/blob/cff9be37822d7897e991c1490fdaa12b9edb2d8b/notMNIST_multilayer_learning.ipynb,10684
532,532,3_regularization.ipynb,https://nbviewer.jupyter.org/github/gonzmg88/UdacityCourseDeepLearning/blob/c27d296c5d9900995278fbffb4513dfc5905a7c2/3_regularization.ipynb,19546
533,533,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ramborra/Deep-Learning/blob/b78d6479f403657a43d3fcd2b4accfe5000ceedf/2_fullyconnected.ipynb,14536
534,534,TicTacToe.ipynb,https://nbviewer.jupyter.org/github/NickRyder/AI/blob/1593faa388def15a8de7b29e14ecc5e7ef22ae40/TicTacToe/venv/TicTacToe.ipynb,29423
535,535,05_convolutional_net.ipynb,https://nbviewer.jupyter.org/github/cripton7/TensorFlow-Tutorials3/blob/d6bdab7df46492446c48537fcf37e20ba44e8168/05_convolutional_net.ipynb,3713
536,536,TicTacToe-checkpoint.ipynb,https://nbviewer.jupyter.org/github/NickRyder/AI/blob/e00979fbeffc7a6a63fb1e34375d247f9c99139d/TicTacToe/venv/.ipynb_checkpoints/TicTacToe-checkpoint.ipynb,29423
537,537,3_regularization.ipynb,https://nbviewer.jupyter.org/github/popfido/ud730_deep_learning/blob/a81268a76ae7caa9714734922c0573d2b9959583/3_regularization.ipynb,23218
538,538,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/gopala-kr/notebooks/blob/bc35430ecdd851f2ceab8f2437eec4d77cb59423/ipython-notebooks/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
539,539,0_Assigment2%2B3.ipynb,https://nbviewer.jupyter.org/github/DeepLearning-ResearchDevelopment/DeepLearning/blob/709e21acfd9e169204677e7e69561ff4e85a1814/intelligent_systems%2520LAB/0_Assigment2%2B3.ipynb,0
540,540,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/TheRevanchist/Experimenting-deep-learning-libraries/blob/75044efa1f1480b909810200c3a399960e17ea51/Tensorflow/udacity/2_fullyconnected.ipynb,10255
541,541,3_regularization.ipynb,https://nbviewer.jupyter.org/github/mathhat/udacity_deep_learning/blob/6b38ca2202a24367e871e547b685756372a5cb98/3_regularization.ipynb,8939
542,542,3_regularization.ipynb,https://nbviewer.jupyter.org/github/prady123/A-J-Alphabet-Prediction/blob/5370164ca7e8b73ecded99ca81f240287b16ad3c/3_regularization.ipynb,15832
543,543,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/LiuVII/Udacity_Deep_Learning/blob/efdb714dde51ff63b4bf8960082cc8fa0d4d253e/2_fullyconnected.ipynb,10318
544,544,03-NN-IMGClassification.ipynb,https://nbviewer.jupyter.org/github/jxcross/KSDS-ADD2018/blob/ee2e3820765d2f8e3c3b1352321901bbdbf1d3e0/03-NN-IMGClassification.ipynb,8069
545,545,Assignment%203%20(Regularization).ipynb,https://nbviewer.jupyter.org/github/aelnouby/Udacity-Deep-Learning-Assignments/blob/146447dbecb299c4b9307aeec3b17d9e0eae4790/Assignment%203%20(Regularization).ipynb,12142
546,546,3_regularization.ipynb,https://nbviewer.jupyter.org/github/trojana/Misc/blob/17bffb17733bad22eb9be941fb207c10c95718be/Udacity-ud730/3_regularization.ipynb,13650
547,547,3_regularization.ipynb,https://nbviewer.jupyter.org/github/PadmarajBhat/Deep-Learning-Introduction/blob/437706edc5ed0efbeb95fa11ae108d4d11c7ff72/3_regularization.ipynb,19274
548,548,TensorFlow%20Dropout.ipynb,https://nbviewer.jupyter.org/github/moono/udacity-dlnd/blob/cf20a4c802a4b921bc79e596be2489b56d262723/02-Convolutional-Neural-Networks/Lesson09-Deep-Neural-Networks/TensorFlow%20Dropout.ipynb,1008
549,549,3_regularization.ipynb,https://nbviewer.jupyter.org/github/RyannnG/ud730-Deep-Learning/blob/6dcf33bde685b73d83a35bfddf6cad3b7c1fa781/3_regularization.ipynb,21554
550,550,Tensorflow-2-FullyConnected.ipynb,https://nbviewer.jupyter.org/github/rounakskm/Machine-Learning/blob/c716bcd74fcc43d6ae7022807caa544cae74c7b9/Machine%20Learning%20Stanford%20Courseera/notebooks/tensorflow/Tensorflow-2-FullyConnected.ipynb,9983
551,551,2_Logit%26NeuralNetwork.ipynb,https://nbviewer.jupyter.org/github/ofialko/Deep-Learning-Google/blob/5899f01ad21c44558d89eff617e85a5f45cf4aa7/2_Logit%26NeuralNetwork.ipynb,10369
552,552,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/c-mori/tensor/blob/95785e3834197477021ab051dd2ca2ab86d34db6/udacity/2_fullyconnected.ipynb,10119
553,553,3_regularization.ipynb,https://nbviewer.jupyter.org/github/osama-j/intro-to-deeplearning/blob/25ed88ec36463727abb51481fbfbb34d1fdd5386/3_regularization.ipynb,21658
554,554,3_regularization.ipynb,https://nbviewer.jupyter.org/github/avenezia/UD-730-Deep-Learning/blob/b6ea94ac811a4b47fdb924a917b4a7c63c67d166/lesson3/3_regularization.ipynb,24616
555,555,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/kishankedia/Udacity-Deep-Learning/blob/c5619e9b6de501d1ceec20b77fb954b98acbe7dc/2_fullyconnected.ipynb,10282
556,556,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/GKarmakar/UdacityDeepLearning/blob/fbbe711701e439ea9fa3e80e226e95431b809d73/2_fullyconnected.ipynb,10114
557,557,3_regularization.ipynb,https://nbviewer.jupyter.org/github/zafartahirov/MOOCs/blob/e1e330e38f3b15651c3597e3f577b9a3f2b58ed2/Udacity/DeepLearning/codes/3_regularization.ipynb,13933
558,558,RNN-imdb.ipynb,https://nbviewer.jupyter.org/github/Apollo2Mars/Algorithms-of-Artificial-Intelligence/blob/8a4d4034657e85ec655237a0a7a42750a61701c9/3-Neural-Network/1-RNNs/RNN-imdb.ipynb,8307
559,559,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/cgarib/Udacity_DeepLearning_Examples/blob/741abdc7eec1634d82320f2074392e7f7dccc97d/2_fullyconnected.ipynb,10046
560,560,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/JessieDKong/ipython-study/blob/e84efbfd720197353cd0c78aa7e5b3493c7b279d/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
561,561,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/slcott/Udacity-Machine-Learning-Nanodegree/blob/8d34421af30e5d5160c858d74d1f14f7aa45a9fc/ud730/2_fullyconnected.ipynb,10069
562,562,Parte%203.ipynb,https://nbviewer.jupyter.org/github/emmanuelol/DeeplearningBook/blob/6adae319ad9f5f46e9f492914438ab153d976366/Udacity/Parte%203.ipynb,24038
563,563,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/shmulik-willinger/machine_learning/blob/09a862ad4999bb6d078488d223a8d4df351e3fab/udacity/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,19658
564,564,3_regularization.ipynb,https://nbviewer.jupyter.org/github/invincibleo/phd/blob/2e61959c236cea5b0d87827514ab0f190b2927ae/mir/3_regularization.ipynb,11840
565,565,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Obeyed/udacity/blob/d88857377da34c3042c9b4ecf7c7bf6d1d66cf91/deeplearning/3_regularization.ipynb,15029
566,566,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Dsinghbailey/tensorflow_udacity_examples/blob/8d0667bf870cb064e19850bdc90ef4f725a6a9a5/2_fullyconnected.ipynb,10135
567,567,3_regularization.ipynb,https://nbviewer.jupyter.org/github/alejandrogtz/tensorflow_udacity/blob/4f3f2aaebf49865d3595cf136b594d7c64b59560/3_regularization.ipynb,10947
568,568,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/zafartahirov/MOOCs/blob/e1e330e38f3b15651c3597e3f577b9a3f2b58ed2/Udacity/DeepLearning/codes/2_fullyconnected.ipynb,16675
569,569,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/wangyong199207/deeplearning/blob/60e5633b99b5ec39ea803fb79fb63a7d4455a373/deep%20learning/udacity/2_fullyconnected.ipynb,10670
570,570,3_regularization.ipynb,https://nbviewer.jupyter.org/github/avs20/Udacity-DeepLearning./blob/f0b25d307b94972a093d64a5a6aab1928107ffa4/3_regularization.ipynb,12917
571,571,2_ref_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/pabanagarwal/Python_Tutorials_1/blob/136458b9956ceef4812b4d4ede6ee690fab770f6/TensorFlow/Udacity/.ipynb_checkpoints/2_ref_fullyconnected-checkpoint.ipynb,10114
572,572,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Asymptote/deeplearning-udacity/blob/e05015e94aeb7ee9062bc9ffdb6994da68f3c3ec/3_regularization.ipynb,24439
573,573,3_regularization.ipynb,https://nbviewer.jupyter.org/github/toanngosy/udacity_deep-learning/blob/cc17306bbd97a48f8bf2d8131f73e25634757fda/3_regularization.ipynb,21024
574,574,3_regularization.ipynb,https://nbviewer.jupyter.org/github/yangchunluo/udacity-deeplearning/blob/ef5445511edefc6afe744d34d650597a96cd2158/3_regularization.ipynb,13475
575,575,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Blorplesnarf/Udacity/blob/751f33b0e7ae4a6317556941027be06e726a26e6/Deep%20Learning/3_regularization.ipynb,26289
576,576,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/HarveyYesan/Deep_Learning_Udacity/blob/572bc20ac80a2f1ac492851ef64b27204d27a003/SGD/2_fullyconnected.ipynb,8887
577,577,3_regularization.ipynb,https://nbviewer.jupyter.org/github/tealeeseng/udacity.com/blob/de37c27af2e37a7fc9fcdabbf9c6d3681c288abb/DeepLearning/udacity/3_regularization.ipynb,17293
578,578,3_regularization.ipynb,https://nbviewer.jupyter.org/github/EpipolarWagner/deepLearning/blob/6b846dcd16311d8e510745ec73010a2c1ab732e3/3_regularization.ipynb,20516
579,579,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jalmasgarcia/udacity-deeplearning/blob/6d43efd9ed7c1666a50e4d921ce6dade55264874/3_regularization.ipynb,17535
580,580,3_regularization.ipynb,https://nbviewer.jupyter.org/github/gcmartinelli/DeepLearning/blob/914afe93463614e6fe89727805bda21d9f378815/notebooks/3_regularization.ipynb,19939
